Date,Qt-1,Pt,Qt
2016-06-21,2.84,0.0,2.84
2016-06-22,2.84,0.42,2.95
2016-06-23,2.95,0.0,2.95
2016-06-24,2.95,0.0,2.95
2016-06-25,2.95,0.2659999999999999,2.95
2016-06-26,2.95,0.0,2.72
2016-06-27,2.72,0.19,2.72
2016-06-28,2.72,0.0,2.72
2016-06-29,2.72,0.0,2.72
2016-06-30,2.72,0.0,2.72
2016-07-01,2.72,0.0,2.72
2016-07-02,2.72,1.14,2.95
2016-07-03,2.95,0.95,2.95
2016-07-04,2.95,0.42,2.72
2016-07-05,2.72,0.5700000000000001,2.72
2016-07-06,2.72,2.49,2.72
2016-07-07,2.72,14.25,2.49
2016-07-08,2.49,2.72,2.49
2016-07-09,2.49,8.799999999999999,2.72
2016-07-10,2.72,4.17,2.84
2016-07-11,2.84,1.545,2.95
2016-07-12,2.95,15.74,4.44
2016-07-13,4.44,3.0,5.49
2016-07-14,5.49,1.56,3.44
2016-07-15,3.44,15.77,2.95
2016-07-16,2.95,0.19,2.95
2016-07-17,2.95,0.0,2.84
2016-07-18,2.84,0.0,2.72
2016-07-19,2.72,0.0,2.49
2016-07-20,2.49,0.21,2.49
2016-07-21,2.49,0.0,2.49
2016-07-22,2.49,0.0,2.49
2016-07-23,2.49,14.169999999999998,3.32
2016-07-24,3.32,0.4559999999999999,2.84
2016-07-25,2.84,2.145,2.72
2016-07-26,2.72,1.5419999999999998,2.61
2016-07-27,2.61,13.48,2.61
2016-07-28,2.61,11.46,2.95
2016-07-29,2.95,9.365,4.72
2016-07-30,4.72,1.546,4.11
2016-07-31,4.11,2.32,3.32
2016-08-01,3.32,0.61,3.19
2016-08-02,3.19,0.0,2.95
2016-08-03,2.95,0.0,2.72
2016-08-04,2.72,0.0,2.49
2016-08-05,2.49,0.0,2.38
2016-08-06,2.38,0.0,2.28
2016-08-07,2.28,0.0,2.28
2016-08-08,2.28,0.0,2.28
2016-08-09,2.28,0.0,2.28
2016-08-10,2.28,0.0,2.28
2016-08-11,2.28,0.0,2.17
2016-08-12,2.17,0.0,2.07
2016-08-13,2.07,0.0,2.07
2016-08-14,2.07,0.0,2.07
2016-08-15,2.07,1.23,2.07
2016-08-16,2.07,42.83,2.5
2016-08-17,2.5,0.0,2.28
2016-08-18,2.28,0.0,2.07
2016-08-19,2.07,0.0,2.07
2016-08-20,2.07,0.0,2.07
2016-08-21,2.07,0.0,2.07
2016-08-22,2.07,0.0,2.07
2016-08-23,2.07,0.0,2.07
2016-08-24,2.07,0.0,2.07
2016-08-25,2.07,0.0,2.07
2016-08-26,2.07,0.0,2.07
2016-08-27,2.07,0.0,2.07
2016-08-28,2.07,0.0,2.07
2016-08-29,2.07,0.0,2.07
2016-08-30,2.07,0.19,2.07
2016-08-31,2.07,0.0,2.07
2016-09-01,2.07,7.14,2.17
2016-09-02,2.17,45.845,7.06
2016-09-03,7.06,18.686,4.11
2016-09-04,4.11,5.11,3.85
2016-09-05,3.85,1.64,2.84
2016-09-06,2.84,3.49,2.72
2016-09-07,2.72,12.066,5.6
2016-09-08,5.6,2.81,5.61
2016-09-09,5.61,0.0,3.33
2016-09-10,3.33,1.23,2.72
2016-09-11,2.72,13.12,2.72
2016-09-12,2.72,25.742,3.23
2016-09-13,3.23,1.162,4.25
2016-09-14,4.25,0.0,4.44
2016-09-15,4.44,0.0,2.72
2016-09-16,2.72,7.16,2.72
2016-09-17,2.72,20.996,4.55
2016-09-18,4.55,10.66,9.14
2016-09-19,9.14,3.36,7.97
2016-09-20,7.97,0.0,4.72
2016-09-21,4.72,0.0,3.32
2016-09-22,3.32,0.0,4.3
2016-09-23,4.3,0.042,4.04
2016-09-24,4.04,2.83,4.04
2016-09-25,4.04,5.654999999999999,4.56
2016-09-26,4.56,0.0,3.92
2016-09-27,3.92,0.0,3.8
2016-09-28,3.8,2.28,3.8
2016-09-29,3.8,4.196,5.11
2016-09-30,5.11,3.53,6.39
2016-10-01,6.39,46.29299999999999,24.2
2016-10-02,24.2,0.19,11.8
2016-10-03,11.8,0.076,5.39
2016-10-04,5.39,0.0,3.8
2016-10-05,3.8,0.0,3.32
2016-10-06,3.32,0.0,2.99
2016-10-07,2.99,0.0,2.88
2016-10-08,2.88,0.0,2.67
2016-10-09,2.67,0.0,2.57
2016-10-10,2.57,0.858,2.46
2016-10-11,2.46,0.0,2.46
2016-10-12,2.46,0.62,2.46
2016-10-13,2.46,4.24,2.46
2016-10-14,2.46,0.362,2.46
2016-10-15,2.46,3.3149999999999995,2.57
2016-10-16,2.57,8.575,3.68
2016-10-17,3.68,5.161,5.1
2016-10-18,5.1,13.085,13.1
2016-10-19,13.1,3.68,8.88
2016-10-20,8.88,0.286,5.97
2016-10-21,5.97,5.814,6.93
2016-10-22,6.93,6.008000000000001,11.9
2016-10-23,11.9,2.9929999999999994,9.1
2016-10-24,9.1,6.452,8.89
2016-10-25,8.89,24.39,23.3
2016-10-26,23.3,33.585,21.6
2016-10-27,21.6,9.445,25.5
2016-10-28,25.5,0.063,16.7
2016-10-29,16.7,5.353,9.68
2016-10-30,9.68,4.17,7.54
2016-10-31,7.54,2.752,6.57
2016-11-01,6.57,1.525,5.96
2016-11-02,5.96,11.698,6.18
2016-11-03,6.18,3.573,7.89
2016-11-04,7.89,0.0,5.97
2016-11-05,5.97,0.0,5.39
2016-11-06,5.39,6.116,4.7
2016-11-07,4.7,5.49,6.42
2016-11-08,6.42,0.0,5.67
2016-11-09,5.67,0.0,4.57
2016-11-10,4.57,0.0,4.17
2016-11-11,4.17,0.0,3.8
2016-11-12,3.8,0.0,3.68
2016-11-13,3.68,0.0,3.32
2016-11-14,3.32,0.0,3.1
2016-11-15,3.1,0.42,3.1
2016-11-16,3.1,3.501,3.32
2016-11-17,3.32,0.105,3.32
2016-11-18,3.32,3.018,3.44
2016-11-19,3.44,6.878,4.17
2016-11-20,4.17,24.8,10.1
2016-11-21,10.1,13.329999999999998,8.93
2016-11-22,8.93,10.42,6.73
2016-11-23,6.73,0.0,5.53
2016-11-24,5.53,0.0,4.89
2016-11-25,4.89,0.0,4.7
2016-11-26,4.7,0.0,4.7
2016-11-27,4.7,0.0,4.56
2016-11-28,4.56,0.0,4.97
2016-11-29,4.97,0.0,5.67
2016-11-30,5.67,0.0,5.82
2016-12-01,5.82,2.595,8.55
2016-12-02,8.55,14.535,13.2
2016-12-03,13.2,0.0,10.2
2016-12-04,10.2,0.0,6.61
2016-12-05,6.61,0.0,5.24
2016-12-06,5.24,11.235,4.83
2016-12-07,4.83,0.19,4.43
2016-12-08,4.43,6.12,4.3
2016-12-09,4.3,0.675,4.04
2016-12-10,4.04,0.0,4.04
2016-12-11,4.04,0.0,4.04
2016-12-12,4.04,0.0,4.04
2016-12-13,4.04,0.0,4.04
2016-12-14,4.04,1.6249999999999998,4.04
2016-12-15,4.04,40.405,5.67
2016-12-16,5.67,0.857,5.03
2016-12-17,5.03,3.9,4.7
2016-12-18,4.7,25.505,4.97
2016-12-19,4.97,1.539,4.56
2016-12-20,4.56,1.39,4.56
2016-12-21,4.56,0.0,4.3
2016-12-22,4.3,0.0,4.3
2016-12-23,4.3,0.0,4.3
2016-12-24,4.3,0.0,4.43
2016-12-25,4.43,1.435,7.11
2016-12-26,7.11,2.11,11.6
2016-12-27,11.6,0.0,9.59
2016-12-28,9.59,2.445,8.3
2016-12-29,8.3,0.0,7.71
2016-12-30,7.71,0.0,6.57
2016-12-31,6.57,0.105,6.73
2017-01-01,6.73,0.0,6.27
2017-01-02,6.27,0.0,6.27
2017-01-03,6.27,0.0,5.53
2017-01-04,5.53,0.0,4.83
2017-01-05,4.83,0.0,4.56
2017-01-06,4.56,0.0,4.17
2017-01-07,4.17,0.0,4.04
2017-01-08,4.04,0.0,4.04
2017-01-09,4.04,0.0,4.04
2017-01-10,4.04,0.0,3.92
2017-01-11,3.92,0.252,3.56
2017-01-12,3.56,0.0,3.56
2017-01-13,3.56,0.0,3.56
2017-01-14,3.56,0.105,3.44
2017-01-15,3.44,0.0,3.32
2017-01-16,3.32,0.0,3.21
2017-01-17,3.21,0.0,3.1
2017-01-18,3.1,0.0,3.32
2017-01-19,3.32,0.643,3.1
2017-01-20,3.1,0.643,3.1
2017-01-21,3.1,2.578,3.1
2017-01-22,3.1,0.4919999999999999,3.1
2017-01-23,3.1,0.7340000000000001,3.1
2017-01-24,3.1,0.0,3.1
2017-01-25,3.1,0.0,3.1
2017-01-26,3.1,0.0,3.33
2017-01-27,3.33,1.882,4.43
2017-01-28,4.43,24.768,4.56
2017-01-29,4.56,7.763,3.92
2017-01-30,3.92,0.0,3.32
2017-01-31,3.32,1.3279999999999998,3.32
2017-02-01,3.32,7.465,3.44
2017-02-02,3.44,36.298,3.38
2017-02-03,3.38,0.0,3.32
2017-02-04,3.32,0.0,2.93
2017-02-05,2.93,0.0,3.32
2017-02-06,3.32,0.0,4.28
2017-02-07,4.28,0.0,5.32
2017-02-08,5.32,0.52,4.83
2017-02-09,4.83,3.403,5.1
2017-02-10,5.1,1.715,4.43
2017-02-11,4.43,2.026,3.68
2017-02-12,3.68,3.5700000000000003,3.56
2017-02-13,3.56,15.755,3.68
2017-02-14,3.68,2.694,3.8
2017-02-15,3.8,1.862,3.8
2017-02-16,3.8,13.558,3.92
2017-02-17,3.92,25.731,3.56
2017-02-18,3.56,3.002,3.56
2017-02-19,3.56,0.0,3.56
2017-02-20,3.56,0.0,3.94
2017-02-21,3.94,0.0,4.97
2017-02-22,4.97,0.0,6.28
2017-02-23,6.28,0.0,7.05
2017-02-24,7.05,0.0,7.54
2017-02-25,7.54,0.0,8.4
2017-02-26,8.4,0.0,10.0
2017-02-27,10.0,2.325,9.1
2017-02-28,9.1,0.082,8.04
2017-03-01,8.04,0.0,9.1
2017-03-02,9.1,0.0,9.64
2017-03-03,9.64,0.0,12.4
2017-03-04,12.4,2.735,13.3
2017-03-05,13.3,41.895,19.6
2017-03-06,19.6,0.72,14.1
2017-03-07,14.1,0.0,10.3
2017-03-08,10.3,0.0,8.92
2017-03-09,8.92,0.0,8.04
2017-03-10,8.04,0.0,7.05
2017-03-11,7.05,1.105,7.38
2017-03-12,7.38,1.06,10.8
2017-03-13,10.8,0.0,12.2
2017-03-14,12.2,0.462,10.6
2017-03-15,10.6,0.042,9.86
2017-03-16,9.86,0.98,8.4
2017-03-17,8.4,1.346,8.22
2017-03-18,8.22,0.0,7.38
2017-03-19,7.38,0.19,8.76
2017-03-20,8.76,4.003,8.56
2017-03-21,8.56,0.205,8.22
2017-03-22,8.22,3.673,7.05
2017-03-23,7.05,12.998,6.91
2017-03-24,6.91,10.67,7.87
2017-03-25,7.87,1.295,8.74
2017-03-26,8.74,0.0,8.04
2017-03-27,8.04,0.0,7.87
2017-03-28,7.87,0.0,7.87
2017-03-29,7.87,0.082,7.95
2017-03-30,7.95,0.0,7.79
2017-03-31,7.79,0.0,6.89
2017-04-01,6.89,8.522,6.58
2017-04-02,6.58,9.124,6.58
2017-04-03,6.58,3.089,7.22
2017-04-04,7.22,0.0,6.73
2017-04-05,6.73,0.0,6.65
2017-04-06,6.65,0.0,6.57
2017-04-07,6.57,7.397,6.57
2017-04-08,6.57,0.0,7.9
2017-04-09,7.9,0.0,7.85
2017-04-10,7.85,1.6569999999999998,7.21
2017-04-11,7.21,1.001,6.73
2017-04-12,6.73,3.5810000000000004,7.29
2017-04-13,7.29,0.0,6.73
2017-04-14,6.73,0.0,9.22
2017-04-15,9.22,3.465,8.9
2017-04-16,8.9,19.451,9.04
2017-04-17,9.04,4.105,10.1
2017-04-18,10.1,0.0,8.4
2017-04-19,8.4,0.0,7.54
2017-04-20,7.54,0.0,6.73
2017-04-21,6.73,0.0,6.42
2017-04-22,6.42,0.0,6.42
2017-04-23,6.42,0.748,6.65
2017-04-24,6.65,5.193,6.65
2017-04-25,6.65,0.263,5.96
2017-04-26,5.96,20.635,8.89
2017-04-27,8.89,0.082,7.57
2017-04-28,7.57,0.0,6.73
2017-04-29,6.73,2.0,6.57
2017-04-30,6.57,3.523,7.05
2017-05-01,7.05,1.278,6.57
2017-05-02,6.57,0.5860000000000001,5.96
2017-05-03,5.96,0.162,5.67
2017-05-04,5.67,0.615,5.67
2017-05-05,5.67,1.33,5.45
2017-05-06,5.45,9.187,5.67
2017-05-07,5.67,0.232,5.38
2017-05-08,5.38,0.0,5.1
2017-05-09,5.1,0.0,5.1
2017-05-10,5.1,0.0,4.89
2017-05-11,4.89,0.0,4.89
2017-05-12,4.89,3.2379999999999995,4.56
2017-05-13,4.56,1.315,4.56
2017-05-14,4.56,0.0,4.3
2017-05-15,4.3,0.247,4.3
2017-05-16,4.3,2.42,4.3
2017-05-17,4.3,0.835,4.3
2017-05-18,4.3,0.8700000000000001,4.3
2017-05-19,4.3,0.0,4.43
2017-05-20,4.43,1.725,4.3
2017-05-21,4.3,1.13,4.3
2017-05-22,4.3,0.0,4.04
2017-05-23,4.04,0.0,3.92
2017-05-24,3.92,0.62,3.8
2017-05-25,3.8,0.7869999999999999,3.8
2017-05-26,3.8,0.52,3.8
2017-05-27,3.8,0.0,3.56
2017-05-28,3.56,0.0,3.56
2017-05-29,3.56,1.158,3.56
2017-05-30,3.56,0.0,3.38
2017-05-31,3.38,0.0,3.15
2017-06-01,3.15,0.0,3.32
2017-06-02,3.32,0.486,3.32
2017-06-03,3.32,0.354,3.32
2017-06-04,3.32,0.0,3.32
2017-06-05,3.32,0.0,3.5
2017-06-06,3.5,0.038,3.44
2017-06-07,3.44,0.0,3.38
2017-06-08,3.38,0.0,3.38
2017-06-09,3.38,0.0,3.38
2017-06-10,3.38,0.0,3.32
2017-06-11,3.32,0.0,3.32
2017-06-12,3.32,0.328,3.32
2017-06-13,3.32,5.622,3.32
2017-06-14,3.32,2.276,3.38
2017-06-15,3.38,0.0,3.15
2017-06-16,3.15,13.668,3.56
2017-06-17,3.56,7.035,3.8
2017-06-18,3.8,0.83,3.56
2017-06-19,3.56,0.187,3.32
2017-06-20,3.32,0.21,3.15
2017-06-21,3.15,3.652,3.21
2017-06-22,3.21,12.345,4.05
2017-06-23,4.05,3.032,4.7
2017-06-24,4.7,0.0,3.92
2017-06-25,3.92,0.0,3.73
2017-06-26,3.73,0.0,3.62
2017-06-27,3.62,0.0,3.5
2017-06-28,3.5,0.0,3.32
2017-06-29,3.32,0.0,3.32
2017-06-30,3.32,0.0,3.32
2017-07-01,3.32,0.0,3.32
2017-07-02,3.32,0.0,3.1
2017-07-03,3.1,0.0,3.1
2017-07-04,3.1,0.0,2.99
2017-07-05,2.99,0.0,2.99
2017-07-06,2.99,0.0,2.99
2017-07-07,2.99,1.764,2.99
2017-07-08,2.99,0.8009999999999999,3.1
2017-07-09,3.1,1.303,2.88
2017-07-10,2.88,1.46,2.88
2017-07-11,2.88,3.8,2.88
2017-07-12,2.88,0.0,2.88
2017-07-13,2.88,0.0,2.88
2017-07-14,2.88,1.3450000000000002,2.83
2017-07-15,2.83,0.0,2.72
2017-07-16,2.72,0.0,2.67
2017-07-17,2.67,0.0,2.51
2017-07-18,2.51,0.0,2.46
2017-07-19,2.46,0.0,2.46
2017-07-20,2.46,0.0,2.46
2017-07-21,2.46,0.0,2.46
2017-07-22,2.46,0.0,2.46
2017-07-23,2.46,0.0,2.46
2017-07-24,2.46,4.41,2.46
2017-07-25,2.46,0.21,2.46
2017-07-26,2.46,0.0,2.46
2017-07-27,2.46,0.0,2.27
2017-07-28,2.27,0.0,2.27
2017-07-29,2.27,0.0,2.27
2017-07-30,2.27,0.0,2.27
2017-07-31,2.27,0.0,2.27
2017-08-01,2.27,0.0,2.27
2017-08-02,2.27,0.0,2.27
2017-08-03,2.27,0.0,2.27
2017-08-04,2.27,0.0,2.27
2017-08-05,2.27,0.0,2.27
2017-08-06,2.27,0.0,2.27
2017-08-07,2.27,0.0,2.27
2017-08-08,2.27,0.0,2.17
2017-08-09,2.17,0.0,2.32
2017-08-10,2.32,0.0,2.27
2017-08-11,2.27,8.815,2.37
2017-08-12,2.37,0.0,2.46
2017-08-13,2.46,0.0,2.46
2017-08-14,2.46,0.0,2.37
2017-08-15,2.37,3.601,2.27
2017-08-16,2.27,4.702,2.27
2017-08-17,2.27,0.61,2.27
2017-08-18,2.27,4.630000000000001,2.27
2017-08-19,2.27,0.0,2.27
2017-08-20,2.27,0.0,2.27
2017-08-21,2.27,0.0,2.27
2017-08-22,2.27,0.0,2.27
2017-08-23,2.27,0.0,2.27
2017-08-24,2.27,0.0,2.27
2017-08-25,2.27,0.0,2.27
2017-08-26,2.27,0.63,2.27
2017-08-27,2.27,0.0,2.27
2017-08-28,2.27,0.0,2.27
2017-08-29,2.27,0.0,2.27
2017-08-30,2.27,0.0,2.27
2017-08-31,2.27,0.0,2.46
2017-09-01,2.46,0.0,2.46
2017-09-02,2.46,0.0,2.46
2017-09-03,2.46,1.262,2.46
2017-09-04,2.46,4.38,2.67
2017-09-05,2.67,0.0,2.67
2017-09-06,2.67,0.0,2.67
2017-09-07,2.67,0.082,2.67
2017-09-08,2.67,12.582,2.99
2017-09-09,2.99,0.105,2.67
2017-09-10,2.67,0.0,2.67
2017-09-11,2.67,2.854,2.67
2017-09-12,2.67,3.952,2.67
2017-09-13,2.67,0.0,2.57
2017-09-14,2.57,0.0,2.46
2017-09-15,2.46,0.0,2.46
2017-09-16,2.46,0.0,2.46
2017-09-17,2.46,0.0,2.46
2017-09-18,2.46,0.0,2.36
2017-09-19,2.36,0.0,2.27
2017-09-20,2.27,0.0,2.27
2017-09-21,2.27,0.0,2.27
2017-09-22,2.27,0.0,2.27
2017-09-23,2.27,0.0,2.0
2017-09-24,2.0,4.724,2.17
2017-09-25,2.17,25.468,3.23
2017-09-26,3.23,0.206,2.31
2017-09-27,2.31,3.945,2.26
2017-09-28,2.26,17.633000000000003,4.55
2017-09-29,4.55,12.642,6.02
2017-09-30,6.02,0.369,3.79
2017-10-01,3.79,0.232,2.76
2017-10-02,2.76,4.245,2.85
2017-10-03,2.85,30.64,10.6
2017-10-04,10.6,59.865,28.2
2017-10-05,28.2,43.235,32.8
2017-10-06,32.8,0.0,12.6
2017-10-07,12.6,0.0,5.28
2017-10-08,5.28,0.0,3.97
2017-10-09,3.97,0.0,2.83
2017-10-10,2.83,0.205,2.72
2017-10-11,2.72,0.992,2.72
2017-10-12,2.72,5.728,2.72
2017-10-13,2.72,3.774,2.54
2017-10-14,2.54,1.007,3.42
2017-10-15,3.42,0.0,2.96
2017-10-16,2.96,0.0,2.54
2017-10-17,2.54,11.47,3.32
2017-10-18,3.32,0.0,3.02
2017-10-19,3.02,0.0,2.72
2017-10-20,2.72,0.042,2.54
2017-10-21,2.54,0.0,2.54
2017-10-22,2.54,0.0,2.54
2017-10-23,2.54,0.0,2.18
2017-10-24,2.18,0.0,2.35
2017-10-25,2.35,0.0,2.35
2017-10-26,2.35,0.0,2.35
2017-10-27,2.35,0.0,2.35
2017-10-28,2.35,0.0,2.54
2017-10-29,2.54,0.0,2.54
2017-10-30,2.54,3.115,2.54
2017-10-31,2.54,0.0,2.49
2017-11-01,2.49,0.0,2.54
2017-11-02,2.54,0.272,2.54
2017-11-03,2.54,0.794,2.54
2017-11-04,2.54,17.593000000000004,3.15
2017-11-05,3.15,0.0,2.92
2017-11-06,2.92,0.0,2.63
2017-11-07,2.63,0.147,2.35
2017-11-08,2.35,0.314,2.35
2017-11-09,2.35,7.731,2.72
2017-11-10,2.72,5.201,2.72
2017-11-11,2.72,0.232,2.82
2017-11-12,2.82,0.83,2.77
2017-11-13,2.77,0.0,2.63
2017-11-14,2.63,0.0,2.59
2017-11-15,2.59,0.0,2.54
2017-11-16,2.54,0.0,2.54
2017-11-17,2.54,0.0,2.54
2017-11-18,2.54,0.0,2.54
2017-11-19,2.54,0.0,2.54
2017-11-20,2.54,0.0,2.54
2017-11-21,2.54,0.5700000000000001,2.54
2017-11-22,2.54,0.637,2.54
2017-11-23,2.54,9.037,2.77
2017-11-24,2.77,0.404,2.54
2017-11-25,2.54,1.376,2.49
2017-11-26,2.49,0.0,2.44
2017-11-27,2.44,0.0,2.54
2017-11-28,2.54,0.0,2.54
2017-11-29,2.54,0.0,2.44
2017-11-30,2.44,0.0,2.35
2017-12-01,2.35,2.015,2.39
2017-12-02,2.39,0.7050000000000001,2.39
2017-12-03,2.39,0.0,2.17
2017-12-04,2.17,0.0,2.09
2017-12-05,2.09,0.0,2.13
2017-12-06,2.13,0.0,2.13
2017-12-07,2.13,37.25,3.94
2017-12-08,3.94,2.2750000000000004,4.18
2017-12-09,4.18,0.0,3.49
2017-12-10,3.49,0.0,3.16
2017-12-11,3.16,0.0,2.92
2017-12-12,2.92,0.0,2.59
2017-12-13,2.59,0.0,2.54
2017-12-14,2.54,0.0,2.49
2017-12-15,2.49,0.0,2.44
2017-12-16,2.44,0.0,2.31
2017-12-17,2.31,0.0,2.18
2017-12-18,2.18,0.0,2.18
2017-12-19,2.18,0.0,2.18
2017-12-20,2.18,0.0,2.22
2017-12-21,2.22,0.105,2.49
2017-12-22,2.49,0.0,2.54
2017-12-23,2.54,0.5640000000000001,2.49
2017-12-24,2.49,0.0,2.18
2017-12-25,2.18,0.869,2.18
2017-12-26,2.18,0.38,2.05
2017-12-27,2.05,0.0,1.84
2017-12-28,1.84,0.0,1.84
2017-12-29,1.84,0.0,1.84
2017-12-30,1.84,0.0,2.01
2017-12-31,2.01,0.0,2.01
2018-01-01,2.01,0.0,2.01
2018-01-02,2.01,3.526,2.01
2018-01-03,2.01,1.62,2.01
2018-01-04,2.01,0.0,2.01
2018-01-05,2.01,0.0,2.01
2018-01-06,2.01,0.0,2.18
2018-01-07,2.18,0.379,2.18
2018-01-08,2.18,0.0,2.18
2018-01-09,2.18,0.0,2.09
2018-01-10,2.09,4.68,2.18
2018-01-11,2.18,0.0,2.13
2018-01-12,2.13,0.0,2.09
2018-01-13,2.09,0.0,1.76
2018-01-14,1.76,0.536,1.76
2018-01-15,1.76,12.952,2.1
2018-01-16,2.1,0.738,2.01
2018-01-17,2.01,0.295,2.01
2018-01-18,2.01,0.0,2.01
2018-01-19,2.01,0.0,2.18
2018-01-20,2.18,11.111999999999998,2.45
2018-01-21,2.45,0.042,2.54
2018-01-22,2.54,0.0,2.54
2018-01-23,2.54,0.0,2.49
2018-01-24,2.49,0.0,2.18
2018-01-25,2.18,2.221,2.35
2018-01-26,2.35,18.07,3.08
2018-01-27,3.08,9.244,4.41
2018-01-28,4.41,8.36,3.53
2018-01-29,3.53,0.395,3.21
2018-01-30,3.21,0.0,3.11
2018-01-31,3.11,0.0,2.87
2018-02-01,2.87,0.0,3.02
2018-02-02,3.02,0.0,2.97
2018-02-03,2.97,0.0,3.07
2018-02-04,3.07,0.0,2.92
2018-02-05,2.92,0.0,3.49
2018-02-06,3.49,0.21,4.53
2018-02-07,4.53,2.182,3.27
2018-02-08,3.27,0.957,2.72
2018-02-09,2.72,0.0,2.49
2018-02-10,2.49,0.0,2.01
2018-02-11,2.01,0.0,1.92
2018-02-12,1.92,0.38,2.18
2018-02-13,2.18,16.998,4.53
2018-02-14,4.53,30.07,8.2
2018-02-15,8.2,0.0,5.1
2018-02-16,5.1,0.0,4.53
2018-02-17,4.53,1.705,4.01
2018-02-18,4.01,9.234,5.07
2018-02-19,5.07,4.105,5.95
2018-02-20,5.95,0.0,5.0
2018-02-21,5.0,0.164,4.53
2018-02-22,4.53,1.0499999999999998,4.24
2018-02-23,4.24,5.997999999999999,4.07
2018-02-24,4.07,0.24,4.82
2018-02-25,4.82,0.158,4.94
2018-02-26,4.94,0.076,4.53
2018-02-27,4.53,6.579,4.64
2018-02-28,4.64,0.105,4.36
2018-03-01,4.36,0.042,4.18
2018-03-02,4.18,1.109,3.74
2018-03-03,3.74,0.397,3.74
2018-03-04,3.74,0.0,3.74
2018-03-05,3.74,0.0,3.74
2018-03-06,3.74,3.721,3.85
2018-03-07,3.85,4.608,3.63
2018-03-08,3.63,0.0,3.53
2018-03-09,3.53,0.042,3.58
2018-03-10,3.58,5.247999999999999,3.47
2018-03-11,3.47,0.158,3.11
2018-03-12,3.11,7.074999999999999,3.11
2018-03-13,3.11,2.146,3.53
2018-03-14,3.53,0.292,3.9
2018-03-15,3.9,0.0,3.85
2018-03-16,3.85,0.38,3.8
2018-03-17,3.8,9.803,3.85
2018-03-18,3.85,0.0,3.9
2018-03-19,3.9,0.0,4.18
2018-03-20,4.18,0.0,3.9
2018-03-21,3.9,0.0,3.96
2018-03-22,3.96,0.0,3.69
2018-03-23,3.69,0.42,3.53
2018-03-24,3.53,0.084,3.11
2018-03-25,3.11,1.36,3.11
2018-03-26,3.11,0.0,3.02
2018-03-27,3.02,0.0,2.97
2018-03-28,2.97,0.0,3.02
2018-03-29,3.02,0.0,3.02
2018-03-30,3.02,14.982,3.32
2018-03-31,3.32,6.712000000000001,4.91
2018-04-01,4.91,0.042,4.3
2018-04-02,4.3,0.0,4.13
2018-04-03,4.13,0.0,3.9
2018-04-04,3.9,6.396999999999999,3.68
2018-04-05,3.68,0.685,3.8
2018-04-06,3.8,0.145,3.63
2018-04-07,3.63,0.0,3.53
2018-04-08,3.53,0.0,3.53
2018-04-09,3.53,0.0,3.11
2018-04-10,3.11,0.0,3.11
2018-04-11,3.11,0.0,3.11
2018-04-12,3.11,0.0,2.92
2018-04-13,2.92,0.0,2.87
2018-04-14,2.87,3.185,2.82
2018-04-15,2.82,3.783,2.87
2018-04-16,2.87,3.035,2.63
2018-04-17,2.63,0.0,2.63
2018-04-18,2.63,0.0,2.44
2018-04-19,2.44,0.0,2.39
2018-04-20,2.39,0.0,2.35
2018-04-21,2.35,5.456,2.27
2018-04-22,2.27,11.861999999999998,2.66
2018-04-23,2.66,7.566,4.01
2018-04-24,4.01,0.0,3.53
2018-04-25,3.53,1.1960000000000002,3.17
2018-04-26,3.17,0.0,2.92
2018-04-27,2.92,0.627,2.77
2018-04-28,2.77,0.842,2.72
2018-04-29,2.72,21.597,3.77
2018-04-30,3.77,0.55,4.24
2018-05-01,4.24,0.0,4.13
2018-05-02,4.13,0.0,3.42
2018-05-03,3.42,0.0,3.11
2018-05-04,3.11,2.5840000000000005,3.07
2018-05-05,3.07,1.14,3.07
2018-05-06,3.07,0.844,3.11
2018-05-07,3.11,0.0,3.11
2018-05-08,3.11,0.4680000000000001,3.27
2018-05-09,3.27,0.19,3.16
2018-05-10,3.16,0.0,2.77
2018-05-11,2.77,3.31,2.72
2018-05-12,2.72,7.17,2.91
2018-05-13,2.91,4.886,3.27
2018-05-14,3.27,0.0,3.02
2018-05-15,3.02,0.7809999999999999,2.82
2018-05-16,2.82,0.0,2.54
2018-05-17,2.54,0.0,2.35
2018-05-18,2.35,0.0,2.35
2018-05-19,2.35,0.0,2.35
2018-05-20,2.35,0.0,2.18
2018-05-21,2.18,1.032,2.13
2018-05-22,2.13,1.726,2.01
2018-05-23,2.01,0.0,2.1
2018-05-24,2.1,0.0,2.05
2018-05-25,2.05,0.397,2.31
2018-05-26,2.31,8.141,2.63
2018-05-27,2.63,15.198999999999998,2.91
2018-05-28,2.91,1.596,2.72
2018-05-29,2.72,7.521000000000001,2.18
2018-05-30,2.18,4.936,2.63
2018-05-31,2.63,1.895,2.82
2018-06-01,2.82,0.63,2.35
2018-06-02,2.35,11.36,2.92
2018-06-03,2.92,2.59,4.11
2018-06-04,4.11,4.793,3.91
2018-06-05,3.91,0.69,3.21
2018-06-06,3.21,0.0,2.82
2018-06-07,2.82,0.0,2.54
2018-06-08,2.54,0.0,2.54
2018-06-09,2.54,0.6,2.35
2018-06-10,2.35,0.0,2.18
2018-06-11,2.18,1.856,2.22
2018-06-12,2.22,9.001999999999999,2.35
2018-06-13,2.35,0.99,2.59
2018-06-14,2.59,0.0,2.35
